node_ba,node_type,node_name,latitude,longitude,geometry
PACE,LOAD,BADWATE_LNODE1B,43.310773,-107.6198711,POINT (-107.6198710977092 43.31077299998331)
PACE,LOAD,BADWATE_LNODEGT,43.310773,-107.6199949,POINT (-107.6199949022908 43.31077299998331)
CA,GEN,BAFCOG12_7_B1,36.224444,-121.124722,POINT (-121.124722 36.224444)
CA,LOAD,BAFOOD1_6_N001,36.33,-121.16,POINT (-121.16 36.33)
CA,LOAD,BAHIA_2_N001,38.08095318,-122.1373917,POINT (-122.1373916551899 38.08095318241977)
CA,LOAD,BAHIA_2_N011,38.08077256,-122.1373917,POINT (-122.1373916554733 38.08077256053107)
CA,LOAD,BAILYJ1_1_N010,34.77604,-118.77504,POINT (-118.77504 34.77604)
PACE,LOAD,BAIROIL_LNODE41,42.23880373,-107.54931,POINT (-107.54931 42.23880373424819)
PACE,LOAD,BAIROIL_LNODE49,42.23872313,-107.5492471,POINT (-107.5492471443292 42.23872313285877)
PACE,LOAD,BAIROIL_LNODE61,42.23872313,-107.5493729,POINT (-107.5493728556708 42.23872313285877)
CA,LOAD,BAIR_1_N001,37.496937,-122.2141571,POINT (-122.214157087898 37.496937001161)
CA,LOAD,BAKER_1_N001,35.284771,-116.064256,POINT (-116.064256 35.284771)
PSE,LOAD,BAK_LNODEXF2,48.78861111,-122.4647222,POINT (-122.4647222 48.78861111)
NV,LOAD,BALBOA_LNODE-1,36.03848278,-114.9595184,POINT (-114.9595184 36.03848278257743)
NV,LOAD,BALBOA_LNODE-2,36.0384022,-114.9594609,POINT (-114.9594608637621 36.03840219869748)
NV,LOAD,BALBOA_LNODE-3,36.0384022,-114.9595759,POINT (-114.9595759362379 36.03840219869748)
CA,GEN,BALCH1_7_B2,36.71984979,-119.7669368,POINT (-119.7669368 36.71984978713078)
CA,LOAD,BALFOUR_6_N001,37.92596032,-121.678546,POINT (-121.678546028049 37.9259603221501)
PSE,LOAD,BAL_LNODEXF1,47.26805556,-121.7569444,POINT (-121.7569444 47.26805556)
PACE,LOAD,BANGERTE_LNODED1,40.50111,-111.9757706,POINT (-111.9757705990301 40.50110999998483)
PACE,LOAD,BANGERTE_LNODED2,40.50111,-111.9758894,POINT (-111.9758894009699 40.50110999998483)
CA,LOAD,BANGOR_6_N001,39.38806423,-121.4029374,POINT (-121.402937360825 39.3880642327017)
CA,LOAD,BANNING_1_N001,33.922289,-116.87283,POINT (-116.87283 33.922289)
CA,LOAD,BANTA_6_N001,37.75289881,-121.3505753,POINT (-121.35057531508 37.7528988148016)
NV,LOAD,BARCKML_LNODE53,40.974748,-116.351597,POINT (-116.351597 40.974748)
PACE,LOAD,BARNEYS_LNODER1,40.574282,-112.110876,POINT (-112.110876 40.574282)
CA,GEN,BARPKGEN_7_B1,33.807265,-117.9844496,POINT (-117.9844496 33.807265)
CA,LOAD,BARRETT_6_N001,32.66719388,-116.7002078,POINT (-116.700207795997 32.66719387758889)
CA,GEN,BARRE_2_N043,33.80918302,-117.9833297,POINT (-117.9833296629365 33.80918301670945)
CA,LOAD,BARRE_6_N001,33.80900298,-117.9833297,POINT (-117.9833296631644 33.80900298319592)
CA,LOAD,BARRE_6_N002,33.80900298,-117.9835463,POINT (-117.9835463368356 33.80900298319592)
CA,LOAD,BARRE_6_N003,33.80918302,-117.9835463,POINT (-117.9835463370635 33.80918301670945)
CA,LOAD,BARRY_6_N001,39.06932316,-121.6902085,POINT (-121.690208485775 39.06932316347429)
CA,LOAD,BARTON_1_N001,36.76408459,-119.7359348,POINT (-119.735934808299 36.76408458839917)
CA,LOAD,BARTON_1_N007,36.76400372,-119.7358765,POINT (-119.7358765299477 36.76400372373513)
CA,LOAD,BARTON_1_N008,36.76400372,-119.7359931,POINT (-119.7359930866503 36.76400372373513)
PACE,LOAD,BARX_LNODE09,41.61664,-108.40611,POINT (-108.40611 41.61664)
PSE,LOAD,BAR_LNODEXF1,47.00115,-122.915596,POINT (-122.915596 47.00115)
CA,LOAD,BASALT_6_N002,38.26328563,-122.2691662,POINT (-122.2691661620651 38.26328562832663)
CA,LOAD,BASALT_6_N101,38.26328563,-122.269281,POINT (-122.2692810123989 38.26328562832663)
PGE,LOAD,BASN_LNODEOT1,45.5541,-122.6971361,POINT (-122.6971360712654 45.55409999998218)
PGE,LOAD,BASN_LNODEOT2,45.5541,-122.6972639,POINT (-122.6972639287346 45.55409999998218)
PSE,LOAD,BAS_LNODEFC1,47.420332,-122.2558333,POINT (-122.2558333 47.42033199569995)
PSE,LOAD,BAS_LNODEFC2,47.42025067,-122.2557639,POINT (-122.255763907331 47.42025067212904)
PSE,LOAD,BAS_LNODEXF1,47.42025067,-122.2559027,POINT (-122.255902692669 47.42025067212904)
CA,LOAD,BATAVIA_6_N001,38.38582119,-121.7757066,POINT (-121.7757065901508 38.38582118546309)
CA,LOAD,BATIQTOS_1_N001,33.10117301,-117.2503988,POINT (-117.250398800554 33.10117301289085)
CA,LOAD,BATIQTOS_1_N008,33.10109242,-117.2503433,POINT (-117.250343259198 33.10109242496233)
CA,LOAD,BATIQTOS_1_N015,33.10109242,-117.2504543,POINT (-117.25045434191 33.10109242496233)
NV,LOAD,BATLEMT_LNODE11,40.64829629,-116.9449774,POINT (-116.9449774237209 40.64829629190675)
NV,LOAD,BATLEMT_LNODE12,40.648218,-116.9449178,POINT (-116.9449178475816 40.64821799993877)
NV,LOAD,BATLEMT_LNODE21,40.64813971,-116.9449774,POINT (-116.9449774238607 40.64813970806264)
NV,LOAD,BATLEMT_LNODE26,40.64813971,-116.9450966,POINT (-116.9450965761393 40.64813970806264)
NV,LOAD,BATLEMT_LNODE55,40.648218,-116.9451562,POINT (-116.9451561524184 40.64821799993877)
NV,LOAD,BATLEMT_LNODE67,40.64829629,-116.9450966,POINT (-116.9450965762791 40.64829629190675)
APS,LOAD,BAX_LNODEINE,34.57798701,-113.19717,POINT (-113.19717 34.577987007)
CA,LOAD,BAYMDWS_1_N001,37.55162503,-122.2930779,POINT (-122.2930778522472 37.55162503012252)
CA,LOAD,BAYMDWS_1_N004,37.5514442,-122.2930779,POINT (-122.2930778525239 37.55144419547843)
CA,LOAD,BAYMDWS_1_N008,37.5514442,-122.2933059,POINT (-122.2933059468441 37.55144419547843)
CA,LOAD,BAYMDWS_1_N012,37.55162503,-122.2933059,POINT (-122.2933059471208 37.55162503012252)
CA,LOAD,BAYSHOR1_1_N001,37.74603632,-122.4030236,POINT (-122.403023608034 37.7460363236188)
CA,LOAD,BAYSHOR2_1_N001,37.74603632,-122.403138,POINT (-122.4031379767039 37.7460363236188)
CA,LOAD,BAYWOOD_6_N001,35.36017659,-120.8115644,POINT (-120.811564365732 35.3601765947686)
NV,LOAD,BAZZA_LNODE66,40.98212,-116.399284,POINT (-116.399284 40.98212)
IPCO,GEN,BBWF_GNODEBWF,42.500507,-113.917763,POINT (-113.917763 42.500507)
APS,LOAD,BB_LNODE10A,33.05996901,-111.3184466,POINT (-111.318446584431 33.05996900698869)
APS,LOAD,BB_LNODE14A,33.05996901,-111.3185534,POINT (-111.318553415569 33.05996900698869)
BCHA,GEN,BCHA_5_PWXAPR-APND,49,-120.183,POINT (-120.183 49)
BCHA,GEN,BCHA_5_PWXAVR-APND,49,-120.179,POINT (-120.179 49)
BCHA,GEN,BCHA_5_PWXNPR1-APND,49,-120.188,POINT (-120.188 49)
BCHA,GEN,BCHA_5_PWXNPR2-APND,49,-120.187,POINT (-120.187 49)
BCHA,GEN,BCHA_5_PWXNPR3-APND,49,-120.186,POINT (-120.186 49)
BCHA,GEN,BCHA_5_PWXNPR4-APND,49,-120.185,POINT (-120.185 49)
BCHA,GEN,BCHA_5_PWXNPR5-APND,49,-120.184,POINT (-120.184 49)
BCHA,GEN,BCHA_5_PWXNPR6-APND,49,-120.182,POINT (-120.182 49)
BCHA,GEN,BCHA_5_PWXNPR7-APND,49,-120.181,POINT (-120.181 49)
BCHA,GEN,BCHA_5_PWXNPR8-APND,49,-120.18,POINT (-120.18 49)
PSE,LOAD,BCH_LNODEXF1,48.907011,-122.719094,POINT (-122.719094 48.907011)
PACE,LOAD,BCPLEHI_LNODEPM,0,9.04E-05,POINT (9.043695664651519e-05 0)
CA,GEN,BCRK1-2_1_N003,37.20211414,-119.240844,POINT (-119.240844 37.20211413832903)
CA,GEN,BCRK1-2_1_N004,37.20203293,-119.2407851,POINT (-119.2407851366353 37.20203293082091)
CA,GEN,BCRK4_7_B1,37.13,-119.4999434,POINT (-119.4999434485229 37.12999999998654)
CA,GEN,BCRK4_7_B3,37.13,-119.5000566,POINT (-119.5000565514771 37.12999999998654)
IPCO,LOAD,BCRT_LNODE131,43.6061014,-116.2989612,POINT (-116.2989612 43.6061014)
IPCO,GEN,BCSR_GNODECSR,43.4442444,-116.3333806,POINT (-116.3333806 43.4442444)
PGE,GEN,BCW1_2_GNODE1,45.64878372,-120.6107,POINT (-120.6107 45.64878372315341)
PGE,GEN,BCW1_2_GNODE2,45.64870314,-120.6106334,POINT (-120.6106334450583 45.64870313840385)
PGE,GEN,BCW1_2_GNODE3,45.64870314,-120.6107666,POINT (-120.6107665549418 45.64870313840385)
IPCO,GEN,BCWF_GNODECWF,43.0569,-115.4803,POINT (-115.4803 43.0569)
APS,LOAD,BC_LNODER1A,34.71884007,-110.13527,POINT (-110.13527 34.71884007)
PSE,LOAD,BDI_LNODEXF1,47.32194444,-122.0072222,POINT (-122.0072222 47.32194444)
CA,GEN,BDLRKSP1_7_B1,32.5675388,-116.9423881,POINT (-116.9423880935219 32.56753879998893)
CA,GEN,BDLRKSP2_7_B1,32.5675388,-116.9424945,POINT (-116.9424945064781 32.56753879998893)
PACE,LOAD,BDO_LNODER1,41.27397,-112.00797,POINT (-112.00797 41.27397)
PACW,LOAD,BEACON_LNODE14,42.45167,-123.3075,POINT (-123.3075 42.45167)
PACW,LOAD,BEALL_LNODELD,42.35778,-122.90444,POINT (-122.90444 42.35778)
CA,GEN,BEARDSLY_7_B1,38.198682,-120.0152436,POINT (-120.0152435932398 38.19868199998604)
PACE,LOAD,BEARRIVE_LNODED1,41.72683394,-112.16039,POINT (-112.16039 41.72683393557217)
PACE,LOAD,BEARRIVE_LNODED2,41.72675303,-112.1603274,POINT (-112.1603274141024 41.72675303219697)
PACE,LOAD,BEARRIVE_LNODEOY,41.72675303,-112.1604526,POINT (-112.1604525858976 41.72675303219697)
CA,LOAD,BEARTAP_1_N001,35.38,-119,POINT (-119 35.38)
PACW,LOAD,BEATTY_LNODE18,42.44186,-121.25019,POINT (-121.25019 42.44186)
PACE,LOAD,BEEFHOLL_LNODELD,40.42633,-111.9380007,POINT (-111.9380006956149 40.42632999998485)
PACE,LOAD,BEEFHOLL_LNODELD1,40.42633,-111.9381193,POINT (-111.9381193043851 40.42632999998485)
CA,GEN,BELDEN_7_B1,39.466564,-120.844348,POINT (-120.844348 39.466564)
PACW,LOAD,BELKNAP_LNODE40,42.3075,-122.8538295,POINT (-122.8538294625522 42.30749999998412)
PACW,LOAD,BELKNAP_LNODE64,42.3075,-122.8539505,POINT (-122.8539505374478 42.30749999998412)
NV,LOAD,BELLAGIO_LNODE-1,36.11071151,-115.1793434,POINT (-115.1793433891423 36.11071150998725)
NV,LOAD,BELLAGIO_LNODE-2,36.11071151,-115.1794542,POINT (-115.1794542108577 36.11071150998725)
NV,LOAD,BELLCRK_LNODE57,40.990637,-116.435239,POINT (-116.435239 40.990637)
CA,LOAD,BELLPGE_1_N001,38.94741946,-121.0911282,POINT (-121.0911281901306 38.94741946200677)
CA,LOAD,BELLPGE_1_N005,38.94741946,-121.0912434,POINT (-121.0912434255594 38.94741946200677)
CA,LOAD,BELLVUE_1_N001,38.37908358,-122.7120215,POINT (-122.712021500147 38.37908357552962)
CA,LOAD,BELLVUE_1_N003,38.37900251,-122.7119618,POINT (-122.7119617925921 38.37900250512962)
CA,LOAD,BELLVUE_1_N005,38.37900251,-122.7120812,POINT (-122.7120812077019 38.37900250512962)
CA,LOAD,BELMONT_1_N001,37.52331999,-122.2649671,POINT (-122.264967139303 37.52331999013992)
CA,LOAD,BELMONT_1_N006,37.52323862,-122.2649079,POINT (-122.2649079064156 37.52323862187675)
CA,LOAD,BELMONT_1_N008,37.52323862,-122.2650264,POINT (-122.2650263721904 37.52323862187675)
CA,LOAD,BELRIDGE_1_N001,35.45572232,-119.6319028,POINT (-119.631902781825 35.4557223183807)
NV,LOAD,BELTWAY_LNODE-4,36.18230872,-115.3442805,POINT (-115.3442805 36.18230872)
NV,LOAD,BELVIST_LNODE71,39.47634457,-119.761938,POINT (-119.7619379618785 39.47634456827515)
NV,LOAD,BELVIST_LNODE82,39.47616543,-119.761938,POINT (-119.7619379621773 39.47616543160948)
NV,LOAD,BELVIST_LNODE83,39.47616543,-119.76217,POINT (-119.7621700378227 39.47616543160948)
NV,LOAD,BELVIST_LNODE84,39.47634457,-119.76217,POINT (-119.7621700381215 39.47634456827515)
PSE,LOAD,BEL_LNODEXF1,47.31777778,-122.3124333,POINT (-122.3124333242144 47.31777777998067)
PSE,LOAD,BEL_LNODEXF2,47.31777778,-122.3125667,POINT (-122.3125666757856 47.31777777998067)
PGE,LOAD,BEL_LPGE_LNODEWR1,45.45615032,-122.596527,POINT (-122.596527 45.45615032329489)
PGE,LOAD,BEL_LPGE_LNODEWR2,45.45606974,-122.5964607,POINT (-122.5964606726138 45.45606973833333)
PGE,LOAD,BEL_LPGE_LNODEWR3,45.45606974,-122.5965933,POINT (-122.5965933273862 45.45606973833333)
PACW,LOAD,BEND_LNODE81,44.04778,-121.3279971,POINT (-121.3279970909378 44.04777999998282)
PACW,LOAD,BEND_LNODE95,44.04778,-121.3281229,POINT (-121.3281229090622 44.04777999998282)
PACW,GEN,BEND_NODE1,44.06244426,-121.31275,POINT (-121.31275 44.06244425868611)
PACW,GEN,BEND_NODE2,44.06236287,-121.3126846,POINT (-121.3126846082748 44.06236287063825)
PACW,GEN,BEND_NODE3,44.06236287,-121.3128154,POINT (-121.3128153917252 44.06236287063825)
PACE,LOAD,BENJAMIN_LNODED1,40.09875,-111.73053,POINT (-111.73053 40.09875)
NV,GEN,BEOWAWE_GNODEIT,40.555376,-116.617074,POINT (-116.617074 40.555376)
CA,LOAD,BERESFRD_6_N001,37.5650145,-122.3192375,POINT (-122.3192374719666 37.56501449613302)
CA,LOAD,BERESFRD_6_N002,37.5650145,-122.3193515,POINT (-122.3193515441914 37.56501449613302)
CA,LOAD,BERNARDO_6_N001,33.02157451,-117.0962277,POINT (-117.096227724886 33.02157450981939)
CA,LOAD,BERNARDO_6_N002,33.02157451,-117.0961209,POINT (-117.0961209447708 33.02157450977395)
CA,LOAD,BERNARDO_6_N009,33.02148498,-117.0962277,POINT (-117.096227724886 33.0214849783846)
CA,LOAD,BERNARDO_6_N013,33.02157451,-117.0963345,POINT (-117.0963345050011 33.02157450977395)
CA,LOAD,BERNARDO_6_N014,33.02166404,-117.0962277,POINT (-117.096227724886 33.02166404125417)
CA,LOAD,BERVLLY_6_N001,37.58647848,-120.1250883,POINT (-120.125088278113 37.58647848272361)
NV,LOAD,BETZE_LNODE66,40.964648,-116.373792,POINT (-116.373792 40.964648)
APS,LOAD,BE_LNODER1A,33.66055007,-112.378794,POINT (-112.378794005595 33.6605500699882)
APS,LOAD,BE_LNODER3A,33.66055007,-112.378902,POINT (-112.378901994405 33.6605500699882)
PGE,LOAD,BFRY_LNODEWR1,45.4245834,-122.7075552,POINT (-122.7075552075069 45.42458339998221)
PGE,LOAD,BFRY_LNODEWR2,45.4245834,-122.7076828,POINT (-122.7076827924931 45.42458339998221)
APS,LOAD,BF_LNODE10A,33.65443401,-112.041205,POINT (-112.041205 33.654434007)
APS,LOAD,BF_LNODE12A,33.65443401,-112.041097,POINT (-112.0410970253498 33.6544340069531)
APS,LOAD,BF_LNODE14A,33.65435617,-112.041151,POINT (-112.0411510127237 33.65435617072831)
APS,LOAD,BF_LNODER1A,33.65435617,-112.041259,POINT (-112.0412589872763 33.65435617072831)
APS,LOAD,BF_LNODER2A,33.65443401,-112.041313,POINT (-112.0413129746502 33.6544340069531)
APS,LOAD,BF_LNODER4A,33.65451184,-112.041259,POINT (-112.041258987374 33.65451184324825)
APS,LOAD,BF_LNODER5A,33.65451184,-112.041151,POINT (-112.041151012626 33.65451184324825)
APS,GEN,BGD_GNODEBAG,34.56574101,-113.1753991,POINT (-113.1753990883071 34.56574100698771)
APS,LOAD,BGD_LNODER4A,34.56574101,-113.1755089,POINT (-113.1755089116928 34.56574100698771)
APS,LOAD,BG_LNODEMR1,32.66486301,-112.859425,POINT (-112.859425 32.664863007)
PSE,LOAD,BHL_LNODEXF1,47.649713,-122.651045,POINT (-122.651045 47.649713)
PGE,LOAD,BHRP_LNODEBUS,45.3535919,-122.611183,POINT (-122.611183 45.3535919)
PSE,LOAD,BHS_LNODEXF1,48.94638889,-122.4886111,POINT (-122.4886111 48.94638889)
NV,LOAD,BICENTEN_LNODE-1,35.94025758,-115.1186194,POINT (-115.1186193895288 35.94025757998731)
NV,LOAD,BICENTEN_LNODE-2,35.94025758,-115.11873,POINT (-115.1187300104712 35.94025757998731)
CA,LOAD,BIGBASN_6_N001,37.12954457,-122.1721321,POINT (-122.172132086961 37.1295445662999)
NV,LOAD,BIGBEND_LNODE-1,35.1582411,-114.5816066,POINT (-114.5816065686114 35.15824109998756)
NV,LOAD,BIGBEND_LNODE-2,35.1582411,-114.5817168,POINT (-114.5817168313886 35.15824109998756)
CA,LOAD,BIGCRK1_7_N001,37.20203293,-119.2409029,POINT (-119.2409028633647 37.20203293082091)
CA,LOAD,BIGMDWS_6_N001,40.17121476,-121.0851284,POINT (-121.08512844593 40.1712147603921)
CA,LOAD,BIGRIVR_6_N001,39.31146115,-123.786522,POINT (-123.786522040415 39.3114611458424)
PSE,LOAD,BIG_LNODEXF1,48.43277778,-122.2630556,POINT (-122.2630556 48.43277778)
PACE,LOAD,BINGHAM_LNODED1,40.54453,-111.95914,POINT (-111.95914 40.54453)
CA,LOAD,BIOLA_6_N001,36.79252477,-120.1141159,POINT (-120.114115915761 36.7925247710492)
PACW,GEN,BIOMAS_NODEW,42.436151,-122.850237,POINT (-122.850237 42.436151)
CA,GEN,BIOPWR_7_N001,36.755556,-120.365556,POINT (-120.365556 36.755556)
CA,LOAD,BIXLER_6_N001,37.93701441,-121.5283889,POINT (-121.528388922572 37.93701441384523)
APS,LOAD,BJ_LNODE10A,32.49536901,-114.7170458,POINT (-114.717045805674 32.49536900698852)
APS,LOAD,BJ_LNODE12A,32.49536901,-114.7171522,POINT (-114.717152194326 32.49536900698852)
IPCO,LOAD,BKAT_LNODE1_L,43.6051953,-116.4531168,POINT (-116.4531168379748 43.60519529998312)
IPCO,LOAD,BKAT_LNODE2_L,43.6051953,-116.4532416,POINT (-116.4532415620252 43.60519529998312)
PSE,LOAD,BKB_LNODEXF1,48.4063889,-122.326111,POINT (-122.326111 48.4063889)
IPCO,GEN,BKCL_GNODE011,42.78278052,-112.3721196,POINT (-112.37211959 42.78278052)
IPCO,LOAD,BKFT_LNODE161,43.1764643,-112.3597724,POINT (-112.3597724 43.1764643)
CA,LOAD,BKRSFLD_2_N001,35.38829861,-119.0044074,POINT (-119.0044074129015 35.38829860648783)
CA,LOAD,BKRSFLD_2_N101,35.38829861,-119.0045177,POINT (-119.0045177380946 35.38829860648783)
PGE,LOAD,BKWD_LNODEBR1,45.5270958,-122.928665,POINT (-122.928665 45.5270958)
APS,LOAD,BK_LNODER2A,33.43653983,-112.592578,POINT (-112.592578 33.43653982787747)
APS,LOAD,BK_LNODER4A,33.4364591,-112.5925221,POINT (-112.5925221457256 33.43645909654878)
APS,LOAD,BK_LNODER5A,33.4364591,-112.5926339,POINT (-112.5926338542744 33.43645909654878)
PACE,LOAD,BLACKHAW_LNODE41,39.47703,-110.999862,POINT (-110.999861980185 39.47702999998555)
PACE,LOAD,BLACKHAW_LNODE67,39.47703,-110.999978,POINT (-110.999978019815 39.47702999998555)
PACE,LOAD,BLACKROC_LNODED1,39.14972,-112.73619,POINT (-112.73619 39.14972)
PACE,LOAD,BLACKSFO_LNODE63,41.68338396,-109.90361,POINT (-109.90361 41.68338395890012)
PACE,LOAD,BLACKSFO_LNODE72,41.68330302,-109.9035474,POINT (-109.9035474293312 41.68330302053291)
PACE,LOAD,BLACKSFO_LNODEAL,41.68330302,-109.9036726,POINT (-109.9036725706688 41.68330302053291)
PACW,LOAD,BLALOCK_LNODE50,45.66306,-120.35944,POINT (-120.35944 45.66305999999999)
CA,GEN,BLAST_7_N005,33.88766846,-116.5736908,POINT (-116.573690813889 33.8876684583333)
PSE,LOAD,BLA_LNODEXF1,48.979611,-122.726647,POINT (-122.726647 48.979611)
CA,GEN,BLCH38750_7_B1,36.71976896,-119.7668786,POINT (-119.7668785796832 36.71976895642049)
CA,GEN,BLCH38751_7_B1,36.71976896,-119.766995,POINT (-119.7669950203168 36.71976895642049)
NV,LOAD,BLDRBCH_LNODE-1,36.0203476,-114.7812173,POINT (-114.7812173 36.0203476)
NV,LOAD,BLDRVLY_LNODE67,40.948185,-116.43915,POINT (-116.43915 40.948185)
PSE,LOAD,BLG_LNODE1,47.46611111,-122.2372222,POINT (-122.2372222 47.46611111)
CA,LOAD,BLLEHVN_6_N001,37.47726517,-122.1679331,POINT (-122.1679330618346 37.47726517467817)
CA,LOAD,BLLEHVN_6_N002,37.47718689,-122.1678761,POINT (-122.1678761103715 37.47718689203485)
CA,LOAD,BLLEHVN_6_N004,37.47710861,-122.1679331,POINT (-122.1679330619539 37.47710860947353)
CA,LOAD,BLLEHVN_6_N006,37.47710861,-122.168047,POINT (-122.1680469648801 37.47710860947353)
CA,LOAD,BLLEHVN_6_N007,37.47718689,-122.1681039,POINT (-122.1681039164625 37.47718689203485)
CA,GEN,BLLEHVN_6_N009,37.47726517,-122.168047,POINT (-122.1680469649994 37.47726517467817)
PGE,LOAD,BLLK_LNODEWR1,45.553318,-122.428864,POINT (-122.428864 45.553318)
APS,LOAD,BLL_LNODE10A,33.63646701,-112.219543,POINT (-112.219543 33.636467007)
APS,LOAD,BLL_LNODE14A,33.63646701,-112.2194351,POINT (-112.2194350668136 33.63646700695309)
APS,LOAD,BLL_LNODE18A,33.63638918,-112.219489,POINT (-112.2194890334556 33.63638918437844)
APS,LOAD,BLL_LNODE20A,33.63638918,-112.219597,POINT (-112.2195969665444 33.63638918437844)
APS,LOAD,BLL_LNODE21A,33.63646701,-112.2196509,POINT (-112.2196509331864 33.63646700695309)
APS,LOAD,BLL_LNODE22A,33.63654483,-112.219597,POINT (-112.219596966642 33.6365448295981)
APS,LOAD,BLL_LNODER9A,33.63654483,-112.219489,POINT (-112.219489033358 33.6365448295981)
PACW,LOAD,BLOSS_LNODE07,45.60056,-122.727496,POINT (-122.7274960168941 45.6005599999822)
PACW,LOAD,BLOSS_LNODE96,45.60056,-122.727624,POINT (-122.7276239831059 45.6005599999822)
IPCO,GEN,BLPR_GNODE011,44.8364801,-116.8985032,POINT (-116.8985032 44.8364801)
IPCO,GEN,BLPR_GNODE012,44.8364801,-116.8983764,POINT (-116.8983763937333 44.83648009992978)
IPCO,GEN,BLPR_GNODE013,44.83639018,-116.8985032,POINT (-116.8985032 44.83639017889234)
IPCO,GEN,BLPR_GNODE014,44.8364801,-116.89863,POINT (-116.8986300062667 44.83648009992978)
IPCO,GEN,BLPR_GNODE015,44.83657002,-116.8985032,POINT (-116.8985032 44.83657002110753)
PSE,LOAD,BLS_LNODEXF2,48.79277778,-122.5094444,POINT (-122.5094444 48.79277778)
PSE,LOAD,BLUDIST_LNODEXF1,46.86,-122.8516667,POINT (-122.8516667 46.86)
NV,GEN,BLUE MT_GNODEIT,40.99478413,-118.1435816,POINT (-118.1435816 40.99478413)
CA,LOAD,BLUELKE_6_N001,40.88014024,-123.9805836,POINT (-123.980583562132 40.8801402427997)
PACE,LOAD,BLUFFDAL_LNODED1,40.50083,-111.95806,POINT (-111.95806 40.50083)
CA,LOAD,BLUSTNPP_6_N003,38.575523,-121.497588,POINT (-121.497588 38.575523)
CA,LOAD,BLYTHESC_1_N005,33.614957,-114.682935,POINT (-114.682935 33.614957)
PACW,LOAD,BLY_LNODE53,42.40139,-121.04528,POINT (-121.04528 42.40139)
IPCO,GEN,BMPR_GNODE011,43.1469753,-115.6666463,POINT (-115.6666463 43.14697529999999)
IPCO,LOAD,BMSU_LNODEMSU,42.9084497,-115.1814236,POINT (-115.1814236 42.90844970000001)
APS,LOAD,BMT_LNODE10A,34.57778701,-112.356605,POINT (-112.356605 34.577787007)
APS,LOAD,BMT_LNODE12A,34.57778701,-112.3564952,POINT (-112.3564951610801 34.5777870069508)
APS,LOAD,BMT_LNODER1A,34.57769657,-112.356605,POINT (-112.356605 34.57769657041636)
APS,LOAD,BMT_LNODER2A,34.57778701,-112.3567148,POINT (-112.3567148389199 34.5777870069508)
APS,LOAD,BMT_LNODER9A,34.57787744,-112.356605,POINT (-112.356605 34.57787744358361)
CA,LOAD,BNAVSTA_6_N001,36.6533436,-121.6294596,POINT (-121.629459561121 36.6533436025519)
CA,LOAD,BNAVSTA_6_N002,36.6533436,-121.6293477,POINT (-121.6293476801837 36.6533436024996)
PGE,GEN,BNP1_5_GNODE1,45.693881,-119.808257,POINT (-119.808257 45.693881)
PGE,LOAD,BNP1_LNODEHH7,45.693881,-119.8081288,POINT (-119.8081287978233 45.6938809999283)
CA,LOAD,BNTACRB_6_N001,37.75289881,-121.3506897,POINT (-121.350689693564 37.7528988148016)
PSE,LOAD,BOA_LNODEXF1,47.28759041,-122.2432,POINT (-122.2432000103717 47.28759041278713)
PSE,LOAD,BOA_LNODEXF2,47.28740959,-122.2432,POINT (-122.2432000108274 47.28740958705826)
PSE,LOAD,BOA_LNODEXF3,47.28740959,-122.2434666,POINT (-122.2434665891727 47.28740958705826)
PSE,LOAD,BOA_LNODEXF4,47.28759041,-122.2434666,POINT (-122.2434665896283 47.28759041278713)
IPCO,LOAD,BOBN_LNODE131,43.5591548,-116.1582518,POINT (-116.1582518 43.55915479999999)
IPCO,LOAD,BOBN_LNODE132,43.5591548,-116.1581272,POINT (-116.1581272126587 43.55915479993237)
IPCO,LOAD,BOBN_LNODE133,43.55907661,-116.1581895,POINT (-116.1581895064102 43.55907661185523)
IPCO,LOAD,BOBN_LNODE136,43.55907661,-116.1583141,POINT (-116.1583140935898 43.55907661185523)
IPCO,LOAD,BOBN_LNODE41A,43.5591548,-116.1583764,POINT (-116.1583763873413 43.55915479993237)
